osli_id,date_start,date_end,vertical,order_number,order_signed_date,active,order_effective_date,order_end_date,authorized_by_name,owner_name,osli_number,console_product_name,order_product_number,order_product_name,company_uuid,company_name,product_uuid,monetisation_type,sov_percentage,CPC_price,CPA_price,CPAA_price,CPL_price,number_of_cpa,number_of_cpaa,number_of_cpl,actual_clicks,billed_clicks,excess_clicks,capped,budget,budget_consumption,gross_revenue,agency_name,agency_percentage,agency_commission,product_url,p_unit,p_cpa,p_cpaa,p_cpl,updated_at,datetime
a0a28000005WpAgAAK,2017-08-01,2017-08-31,home loans,1955,2017-07-31,True,2017-07-01,2017-08-31,James Newcomb,Andrew Wilkins,OSLI-15485,Fixed Home Loan Special 5 Years,4321,Ratetable Home Loans CPC,36767f46-a3c0-4488-abeb-858cb6251e19,bcu,4f5d6347-4c4b-4c81-8cb2-83775e2a463c,CPC,,16.0,,,,,,,,77.0,,True,1520.0,81.05,1232.0,,,0.0,https://www.bcu.com.au/home-loans-ratecity,16.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpAhAAK,2017-08-01,2017-08-31,home loans,1955,2017-07-31,True,2017-07-01,2017-08-31,James Newcomb,Andrew Wilkins,OSLI-15486,OMG Home Loan (Principal and Interest),4321,Ratetable Home Loans CPC,36767f46-a3c0-4488-abeb-858cb6251e19,bcu,8dcde4af-5da2-4781-ada4-ae061a6021d8,CPC,,16.0,,,,0.0,0.0,0.0,77.0,77.0,,True,1520.0,81.05,1232.0,,,0.0,https://www.bcu.com.au/omg-ratecity,16.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8HAAS,2017-08-01,2017-08-31,car loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15461,Car Loan Fixed,4314,Ratetable Car Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,e29bac43-9f4c-4a23-bad4-6a3bf4470bce,CPC,,9.0,,,,0.0,0.0,0.0,555.0,555.0,0.0,True,5000.0,99.9,4995.0,,,0.0,https://bankaust.com.au/personal/borrow/personal-loans/car-loan/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=CarLoan,9.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8IAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15462,Basic Investment Loan (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,7490d82a-69dc-42b2-a0b7-40a05e3f4cee,CPC,,15.0,,,,0.0,0.0,0.0,21.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://www.bankaust.com.au/domorebasic?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=DoMoreBasic,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8JAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15463,Basic Home Loan (LVR < 80%),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,d5cb59bc-85e8-44ed-9a7a-efbc54e934ec,CPC,,15.0,,,,0.0,0.0,0.0,60.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://www.bankaust.com.au/domorebasic?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=DoMoreBasic,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8KAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15464,Premium Investment Loan Fixed 1 Year (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,68484152-e4c0-457f-9e41-ec697419912c,CPC,,15.0,,,,,,,,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8LAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15465,Premium Home Loan Fixed 1 Year,4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,6602fd56-2204-4dd9-8867-c1a6b79c9185,CPC,,15.0,,,,0.0,0.0,0.0,4.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8MAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15466,Premium Investment Loan Fixed 2 Years (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,d11d43d4-792a-444d-8869-7c173acb6a03,CPC,,15.0,,,,0.0,0.0,0.0,5.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8NAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15467,Premium Home Loan Fixed 2 Years,4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,90ce476f-c61c-4e4a-9f49-7c28b3e3c8b0,CPC,,15.0,,,,0.0,0.0,0.0,2.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8OAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15468,Premium Home Loan Fixed 3 Years,4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,60eebe83-3b8c-4c85-8828-ae47f7d4a7da,CPC,,15.0,,,,0.0,0.0,0.0,12.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8PAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15469,Premium Investment Loan Fixed 3 Years (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,c55dd2e8-ae20-449e-a7e4-30050daa801b,CPC,,15.0,,,,0.0,0.0,0.0,6.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8QAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15470,Premium Home Loan,4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,e3aa149b-d08c-4511-9eae-550b6d1cd9f4,CPC,,15.0,,,,0.0,0.0,0.0,13.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8RAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15471,Premium Investment Loan (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,be504b4d-f66b-49c8-aafa-c14ae58bbf35,CPC,,15.0,,,,0.0,0.0,0.0,2.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8SAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15472,Package Premium Home Loan Fixed 1 Year (LVR < 80%),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,d37e7841-28a9-4b93-a20a-2f4b5c0743b4,CPC,,15.0,,,,0.0,0.0,0.0,11.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8TAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15473,Package Premium Investment Loan Fixed 1 Year (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,93983754-6dd0-4c0c-af06-c9263cb9ee4c,CPC,,15.0,,,,0.0,0.0,0.0,2.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8UAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15474,Package Premium Home Loan Fixed 2 Years (LVR < 80%),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,2c1a8b8e-65d5-4bb9-a06c-53aca53cb3cf,CPC,,15.0,,,,0.0,0.0,0.0,136.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8VAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15475,Package Premium Investment Loan Fixed 2 Years (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,58212d43-29b5-4247-a8b2-488d648706c7,CPC,,15.0,,,,0.0,0.0,0.0,64.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8WAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15476,Package Premium Investment Loan Fixed 3 Years (Principal and Interest),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,baf8b2ac-0994-4d0d-b4aa-d971860249bf,CPC,,15.0,,,,0.0,0.0,0.0,13.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8XAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15477,Package Premium Home Loan Fixed 3 Years (LVR < 80%),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,c8ae2303-bc09-4c9d-b39c-2466cd68506f,CPC,,15.0,,,,0.0,0.0,0.0,33.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://bankaust.com.au/personal/borrow/home-loans/premium-home-loan-package/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=Premium,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8YAAS,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15478,Line of Credit,4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,4efedee4-417d-47ac-8e10-f02e1e4bdac6,CPC,,15.0,,,,0.0,0.0,0.0,23.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,http://www.bankmecu.com.au/borrowing/equity-loans/equity-loan.html?utm_source=ratecity&utm_medium=banner&utm_campaign=home-equity,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WrCcAAK,2017-08-01,2017-08-31,home loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15542,Basic Home Loan (LVR < 70%) (Special),4315,Ratetable Home Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,26f6bf8e-b03e-44f4-8746-6a874c63332c,CPC,,15.0,,,,0.0,0.0,0.0,3426.0,3833.0,0.0,True,60000.0,95.83,57495.0,,,0.0,https://www.bankaust.com.au/domorebasic?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=DoMoreBasic,15.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8ZAAS,2017-08-01,2017-08-31,personal loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15479,Lifestyle Personal Loan - Property Owner,4316,Ratetable Personal Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,9d7114c4-b517-4dea-8072-963c3ff0467b,CPC,,8.0,,,,0.0,0.0,0.0,237.0,525.0,0.0,True,5000.0,84.0,4200.0,,,0.0,https://bankaust.com.au/personal/borrow/personal-loans/lifestyle-property-owner/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=PersonalLoan,8.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005Wp8aAAC,2017-08-01,2017-08-31,personal loans,1952,2017-08-29,True,2017-08-01,2017-08-31,,Elli Mcdougall,OSLI-15480,Lifestyle Personal Loan,4316,Ratetable Personal Loans CPC,e2ce52e1-ea3c-4a8e-8de3-f38f9bc0028b,Bank Australia,a818e94c-9542-4d59-81c5-1fed37b7ca25,CPC,,8.0,,,,0.0,0.0,0.0,288.0,525.0,0.0,True,5000.0,84.0,4200.0,,,0.0,https://bankaust.com.au/personal/borrow/personal-loans/lifestyle/?&utm_source=Comparison-site&utm_medium=RateCity&utm_content=&utm_campaign=PersonalLoan,8.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuAAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15518,Value Offer - 20% Deposit Minimum,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,18b07d97-5d90-45d0-8256-407921d36848,CPA,,,650.0,,,71.0,0.0,0.0,1293.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985498;r,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuBAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15519,UHomeLoan Fixed (Principal and Interest) 3 Years,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,8fdb05c7-8f22-405e-b5bf-a7b098d57521,CPA,,,163.0,,,6.0,0.0,0.0,23.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985497;q,650.0,163.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuCAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15520,Inv UHomeLoan Fixed 1 Year,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,3dd93cf3-754b-4626-9969-0efdac75aab5,CPA,,,650.0,,,0.0,0.0,0.0,29.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985497;q,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuDAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15521,UHomeLoan Fixed (Principal and Interest) 1 Year,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,aeedbb2a-85f7-4ceb-a678-3ce5ce9ade0f,CPA,,,650.0,,,0.0,0.0,0.0,16.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985497;q,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuEAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15522,Inv UHomeLoan Variable,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,d4e3d687-b55e-49e8-bc62-cc3d48bb49b1,CPA,,,650.0,,,0.0,0.0,0.0,28.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985498;r,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuFAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15523,UHomeLoan Fixed (Principal and Interest) 5 Years,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,24a8a983-b0fe-45ef-a957-8f857616934d,CPA,,,650.0,,,0.0,0.0,0.0,8.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985497;q,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuGAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15524,UHomeLoan - Standard Variable (Principal and Interest),4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,29bca088-cf12-4f9b-b40a-4ae0ba449da3,CPA,,,650.0,,,0.0,0.0,0.0,1.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985498;r,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WpuHAAS,2017-08-01,2017-08-31,home loans,1962,2017-08-04,True,2017-08-01,2017-08-31,Brett Karney,Elli Mcdougall,OSLI-15525,UHomeLoan Fixed (Interest Only) 3 Years,4334,Ratetable Home Loans CPA,5adfbfe5-c178-4b70-9b91-1ba90d3fddbb,UBank,e13e622d-ec45-4fbf-acfa-622552b056a3,CPA,,,650.0,,,0.0,0.0,0.0,24.0,,0.0,True,52000.0,90.63,47128.0,Rakuten Marketing,0.0,0.0,https://ad.doubleclick.net/ddm/clk/311321871;138985497;q,650.0,650.0,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghTAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15215,Low Rate Home Loan with Offset (Principal and Interest) (LVR < 80%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,0892aae4-b35e-4ab5-ab9f-02541a9a071e,CPC,,17.0,,,,0.0,0.0,0.0,244.0,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-home-loan.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LROO80,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghUAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15216,Low Rate Home Loan with Offset (Principal and Interest) (LVR 80%-90%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,be194371-6683-4465-81cb-2335746ead02,CPC,,17.0,,,,0.0,0.0,0.0,15.0,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-home-loan.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LROO90,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghVAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15217,Low Rate Home Loan with Offset (Principal and Interest) (LVR 90%-95%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,62681318-5805-429b-82bc-3313b0d27fc6,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-home-loan.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LROO95,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghWAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15218,Low Rate Investment Loan with Offset (Principal and Interest) (LVR < 80%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,dcda95fe-e4eb-4843-8666-7119f3e930f8,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-home-loan.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRINV80,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghXAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15219,Low Rate Investment Loan with Offset (Principal and Interest) (LVR 80%-90%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,cfc6a445-43ac-4035-8ad7-5daf1414e869,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-home-loan.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRINV90,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghYAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15220,Low Rate Investment Loan with Offset (Principal and Interest) (LVR 90%-95%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,be4b4e83-5134-4b29-9e54-3628a90ddb35,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-home-loan.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRINV95,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghZAAS,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15221,Low Rate Line of Credit Home Loan (Principal and Interest) (LVR < 80%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,f27956d4-b4bb-49f9-948a-b8c94db4dfe3,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-line-of-credit.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRLOCOO80,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghaAAC,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15222,Low Rate Line of Credit Home Loan (Principal and Interest) (LVR 80%-90%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,2e7221b7-b747-4e76-9d12-c1a18b99fc38,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-line-of-credit.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRLOCOO90,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghbAAC,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15223,Low Rate Line of Credit Investment Loan (Principal and Interest) (LVR < 80%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,6d06ba3e-e3a6-44f8-b201-e2bdd1378192,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-line-of-credit.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRLOINV80,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
a0a28000005WghcAAC,2017-08-01,2017-08-31,home loans,1931,2017-07-27,True,2017-08-01,2017-08-31,Emma Reeves,Elli Mcdougall,OSLI-15224,Low Rate Line of Credit Investment Loan (Principal and Interest) (LVR 80%-90%),4281,Ratetable Home Loans CPC,192fb70e-97bd-43af-82e0-9849497d15c4,State Custodians,193345b6-1b54-463a-a133-9507108b0e2b,CPC,,17.0,,,,,,,,259.0,,True,4403.0,100.0,4403.0,,,0.0,https://www.statecustodians.com.au/compare/low-rate-line-of-credit.html?utm_source=ratecity&utm_medium=ratetable&utm_campaign=LRLOCINV90,17.0,,,,2017-11-01 02:39:45,2017-11-01 02:39:45
